tag,family,topology,seed,pitch,depth,wall,paint_frac,paint_mm,deep_until,shallow,deep,aspect,tip_frac,samples,theta,rho,params_json
HC_p03.2_d20.0_w0.08_f015_s23,topo,honeycomb,23,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,-40.0,0.002201987663283944,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s23,topo,honeycomb,23,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,20.0,0.0018258331110700965,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s23,topo,honeycomb,23,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,40.0,0.0022251405753195286,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s101,topo,honeycomb,101,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,0.0,0.0009581920458003879,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s101,topo,honeycomb,101,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,-20.0,0.0018193199066445231,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s101,topo,honeycomb,101,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,-40.0,0.0022124312818050385,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s101,topo,honeycomb,101,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,20.0,0.0018327218713238835,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s101,topo,honeycomb,101,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,40.0,0.0022239272948354483,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s102,topo,honeycomb,102,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,0.0,0.0009554704884067178,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s102,topo,honeycomb,102,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,-20.0,0.0018253505695611238,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s102,topo,honeycomb,102,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,-40.0,0.002216215943917632,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s102,topo,honeycomb,102,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,20.0,0.0018312411848455667,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.08_f015_s102,topo,honeycomb,102,3.2,20.0,0.08,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.049999999999999996,128,40.0,0.0022288886830210686,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p03.2_d20.0_w0.12_f015_s23,topo,honeycomb,23,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,0.0,0.0011621119920164347,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s23,topo,honeycomb,23,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,-20.0,0.0020088148303329945,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s23,topo,honeycomb,23,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,-40.0,0.0023807690013200045,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s23,topo,honeycomb,23,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,20.0,0.00201149913482368,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s23,topo,honeycomb,23,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,40.0,0.0024032059591263533,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s101,topo,honeycomb,101,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,0.0,0.0011625229381024837,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s101,topo,honeycomb,101,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,-20.0,0.0020003842655569315,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s101,topo,honeycomb,101,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,-40.0,0.0023857939522713423,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s101,topo,honeycomb,101,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,20.0,0.0020132821518927813,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s101,topo,honeycomb,101,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,40.0,0.0023975118529051542,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s102,topo,honeycomb,102,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,0.0,0.0011635710252448916,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p03.2_d20.0_w0.12_f015_s102,topo,honeycomb,102,3.2,20.0,0.12,0.15,3.0,19.0,musou_fit,anodised_hi,6.25,0.075,128,-20.0,0.0020079200621694326,"{""depth"": 20.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
